Protein_id,name_ID,name,ID,RAW.T0-1,RAW.T0-2,RAW.T0-3,RAW.T2-1,RAW.T2-2,RAW.T2-3,RAW.T4-1,RAW.T4-2,RAW.T4-3,RAW.T6-1,RAW.T6-2,RAW.T6-3,RAW.T8-1,RAW.T8-2,RAW.T8-3,set,BATCH_CORRECT.T0-1,BATCH_CORRECT.T0-2,BATCH_CORRECT.T0-3,BATCH_CORRECT.T2-1,BATCH_CORRECT.T2-2,BATCH_CORRECT.T2-3,BATCH_CORRECT.T4-1,BATCH_CORRECT.T4-2,BATCH_CORRECT.T4-3,BATCH_CORRECT.T6-1,BATCH_CORRECT.T6-2,BATCH_CORRECT.T6-3,BATCH_CORRECT.T8-1,BATCH_CORRECT.T8-2,BATCH_CORRECT.T8-3
110060-jgi,110060,110060,110060,1087541.691,902801.3137,988548.4999,1290700,1071082.348,1215129.965,1328712.51,975875.6832,1163205.749,1263385.018,987332.6621,1154355.648,1202818.105,920308.5292,1056004.317,jgi,972999.5106362286,1035370.1892666905,996765.6468848232,1161139.4245475088,1205410.9659387707,1193355.5818288925,1196341.875257766,1109208.709432017,1148304.3317588274,1135843.69144526,1120785.4958392042,1140625.6772886987,1079754.1627728592,1053060.4805901821,1055292.652566578
11010-jgi,11010,11010,11010,329053.0773,211174.713,424772.5487,280630,206637.6849,412948.9679,291864.4739,249204.0627,445679.8576,295974.8308,244294.9127,426208.6083,325141.5085,262743.3307,464330.0548,jgi,348804.77356685913,301681.9862089167,317513.45005720184,300988.5960241207,297586.6636404647,306783.7974084645,312082.26517020905,336008.96207445336,336486.3962493449,316141.10583571997,331577.7457928271,318816.64415309584,344942.2295353703,348230.10520572896,353411.0607119462
11037-jgi,11037,11037,11037,289750.9247,818495.7813,616873.902,252710,748535.5771,591680.0954,213198.9722,750901.2331,483050.5288,229513.9322,768626.1502,505088.6564,248782.6661,796044.316,539996.179,jgi,568037.3721602206,570327.180328034,578541.8647289845,527360.5122692019,499006.6848483462,558707.5182786406,483971.0840897605,501418.33815873624,473186.64035401976,501887.51969234075,519487.8947640098,490536.6131022938,523047.6714832495,547439.1735282908,518018.28381463507
110537-jgi,110537,110537,110537,489686.4782,503965.5485,492864.423,435510,411363.4268,373695.7498,430012.3053,388597.3725,326354.7753,397651.2954,398638.7634,333452.8212,392214.7869,404243.5994,346050.5595,jgi,474792.9953509024,489077.5630800879,503404.99641269504,415821.49614249833,398603.1596415038,406643.9346803559,409837.2145977984,376360.2008017939,368204.6130611941,374612.0147858807,386170.8707377844,373967.99398225377,368694.33487467095,391646.9244627079,384196.94510339585
110557-jgi,110557,110557,110557,633030.0543,541804.0529,590512.9035,638990,595530.8526,601685.1341,785447.009,868666.0089,1060557.37,909578.47,899239.4707,936424.2326,1052526.996,1092552.886,1125846.421,jgi,642640.3992051198,581095.2402547012,589458.3262485319,648931.9783928471,631136.2478268972,598979.5624450559,803538.3986696594,885533.6528642429,990041.2132877237,934576.9946370311,914009.6991202056,884252.0505576808,1085479.7069046758,1094061.333180858,1045682.0694313394
110565-jgi,110565,110565,110565,283106.2459,791004.0348,372360.1608,326680,729997.6134,388685.8775,415593.518,962776.0482,534003.3742,466198.5922,1027854.325,582522.3351,580019.9664,1240705.497,760939.8775,jgi,485540.65540645504,498862.9070447964,489119.5468244981,533291.570387192,446236.38755043584,503718.29819784407,630728.7071762898,647040.1481340539,633663.8340358094,686184.993778827,703179.2089751901,677050.3670798498,810917.7572203601,886792.9351305071,836594.5629031797
11058-jgi,11058,11058,11058,3273748.325,2795959.177,2397590.309,4133200,3790673.571,3279816.704,4261756.709,4067295.291,3733128.636,4340721.109,4145160.246,3690828.966,4111088.06,3862425.729,3347946.325,jgi,2909501.693354603,2823604.695192017,2894434.624719696,3801560.0946075325,3735102.9774524495,3663060.146903074,3934994.114968105,3988582.9955730345,4058000.8587432085,4016954.344343302,4059933.901078063,4021147.9532688325,3778609.24999489,3800852.4721415546,3722416.9807204083
111183-jgi,111183,111183,111183,40163.7167,26504.69568,127028.1671,37306,24253.09672,114528.0618,41604.77291,22730.2227,105820.5528,36842.14641,20732.83101,99696.00835,39952.38663,28404.63205,127263.4781,jgi,60617.246402649704,61189.30981846401,69476.13380952986,57010.02877622013,58683.57801089955,60489.33436904826,62436.25224090786,56988.82066795445,54229.176143886085,56424.519076839984,54765.98792610689,49826.00902524872,60350.49023556758,63303.687680255855,69645.30780545923
111272-jgi,111272,111272,111272,46583.00325,61859.23108,75510.32819,37027,71405.16138,76230.02855,73665.3137,94439.88625,108749.6662,50017.85244,84064.12295,68654.33407,58851.29796,84094.52087,75208.27546,jgi,64425.088786943285,54313.39913959308,66606.6359733126,55033.055810633465,63618.90975411405,67223.2302218827,91042.69723334683,86073.49197334051,95084.02153866523,67800.99982602033,75959.04817503339,60732.84907869116,76482.87335073644,75988.68050612419,66347.85608874663
111355-jgi,111355,111355,111355,1202872.238,994334.6354,932774.6424,1221700,1035307.331,974044.5547,1335863.919,1022902.43,1091052.558,1507473.354,1309648.095,1250580.369,1560150.874,1407933.968,1394420.221,jgi,1052744.078450369,1066651.0343293778,1042526.820649437,1071938.428073084,1104580.4000639524,1078541.2069561947,1188325.1858611472,1093096.8981844669,1180648.8005269365,1363275.9577025676,1358543.948746324,1319861.5076018048,1416979.1400636765,1449529.4396682088,1445384.0422410371
111508-jgi,111508,111508,111508,549595.9164,703504.8281,591386.4433,423560,520137.2203,465123.9086,470978.2834,568976.5186,462536.6072,455027.2464,529051.233,450890.9608,467105.9427,605789.25,470869.1026,jgi,597499.3307107596,619263.3874109291,607485.3059011706,462079.3999773876,460023.3505336154,494113.5746563959,513028.2154971152,502436.35769263725,491790.42440706043,495889.5427491821,467764.4544728731,481333.7430409728,508867.5593575926,534405.2576309755,499272.21171104297
111701-jgi,111701,111701,111701,161462.7661,375480.8542,137090.461,173350,373863.7181,157744.9486,211730.0341,462256.9026,160622.9937,213541.8449,437623.9172,170542.2388,188157.4243,348778.3602,115730.766,jgi,214244.80257744694,229598.01847406037,233124.81111960762,227400.40456190484,228304.23237325612,253124.87113822752,269875.58903434314,299023.00088749785,255911.7267529025,271880.72008135164,279315.4363035192,265516.68530628737,243787.7813178876,208234.74818777567,212441.8878608667
111852-jgi,111852,111852,111852,780813.1734,690197.8516,734790.7173,750350,668135.4134,706383.6231,944652.8414,775649.1765,842589.9201,951833.098,876211.9185,930544.6822,964436.4451,861347.6631,928660.1097,jgi,734274.2782638024,745199.4531715723,744228.9480349966,704944.178930985,724021.1018005408,719292.5279168858,892019.9495370332,827226.5694606666,838857.6415047508,898933.1373572199,923759.5575920679,916066.4149073502,911067.7044791395,909490.9431770958,914412.0925302646
111860-jgi,111860,111860,111860,964698.0712,1340782.935,1006362.077,1010200,1361323.195,1062741.954,852902.1935,1204695.206,828467.6098,774955.1441,1172567.377,783638.236,796748.3569,1216303.89,815478.0731,jgi,1095244.9496336342,1098403.0411643074,1099812.4125836708,1140020.4378102268,1118989.622154445,1147154.8687450583,985233.8988460875,962008.4164213693,950433.565681089,908531.2780813612,929808.1349377958,912790.1230771089,929976.5611229972,973643.2795319097,939526.1887143658
112282-jgi,112282,112282,112282,764450.2861,427336.0404,526788.7281,663270,373912.995,437258.5394,633624.5235,388097.89,432975.4047,755802.8187,461013.0009,526360.8697,756465.2515,495526.911,530931.4672,jgi,592992.2554389535,541032.2995600124,576100.0227297437,500070.9817651217,489528.92734008864,495195.5560410475,472845.36755480914,503204.1104303723,491325.0768910427,585050.6522291466,573499.1314090849,575713.3860413496,585659.0128285473,606772.83838958,579843.63259344
11268-jgi,11268,11268,11268,255805.4954,402374.954,340658.4063,265070,437499.886,362970.2553,316469.1874,481284.3579,392408.9278,290151.1464,464216.5723,371528.7896,301482.4003,509054.3096,415408.2901,jgi,340935.8687852797,327041.4075079711,340715.06597845384,350832.694263598,357034.1485117248,361156.1919824671,405739.97850469814,394421.16254730587,388126.5974366891,377625.6788250124,379847.1934643651,368997.14133794047,389730.31335655705,418133.5776780981,409197.59261894634
113138-jgi,113138,113138,113138,97185.01263,352350.0607,152703.6027,84661,307862.2598,124348.3385,74174.61001,302262.2964,122250.8199,71485.47217,292227.9727,121059.9427,84029.95111,313357.298,131057.7404,jgi,191459.61048386683,209419.05377885367,195501.69162200062,177216.30583937553,173500.63133577348,168959.5282622383,165290.3479486325,168979.35028798433,166996.12982804776,162232.04621916916,160877.86920112727,165881.40005650092,176498.6267814426,177937.19820164578,175239.9155659863
113506-jgi,113506,113506,113506,152261.6911,129371.8261,87996.41857,172970,130849.8375,104208.1142,183356.3347,151239.5265,110913.5867,202968.0597,151401.3855,116591.4844,198401.8769,159481.9288,114476.0069,jgi,119800.9840324355,129541.01841912713,125773.7504192283,137372.69304455735,130995.08500498859,141195.01509984877,146185.85359437435,151054.44684144502,147573.54999164416,162827.07362783424,151213.68361290765,152974.6113771759,158952.51120725166,159163.31648322038,150962.27786204207
113507-jgi,113507,113507,113507,430069.7571,111759.926,111337.6231,429630,116667.9503,112006.4667,449156.8211,105871.4382,110222.6625,430466.4907,99877.11192,94863.01792,446284.3619,113448.1043,109599.9762,jgi,215108.65954703477,218432.52743976066,219352.70393806347,214736.88265846806,223241.9382896538,219953.2530689735,231245.1341276463,212662.3528473522,218351.59004637197,215444.0637585822,206788.4663124319,204560.2923444782,228816.7163854182,220086.78637091024,217792.48517298364
113518-jgi,113518,113518,113518,246994.71,92617.49012,209262.5402,169700,70698.53086,153689.48,451050.9782,164744.4019,417907.8561,285927.7093,115911.0368,272517.1609,361931.5197,124874.2534,324034.6121,jgi,182775.24624165613,205274.63518143457,175101.50929821888,114668.70285041146,180832.86414219724,128058.71985307502,362574.96454603644,285703.1556500669,351720.49751436955,217080.20716558935,231249.2048629125,228646.7665202162,284049.30260443036,241244.06298156807,272256.4687901674
113657-jgi,113657,113657,113657,345533.0514,180638.7039,250617.4623,328540,193648.2983,262071.5894,346746.7079,199180.4207,248462.6384,335413.834,198952.8289,239897.4153,345601.06,181888.8009,216249.8847,jgi,264897.3750292538,246693.50541311587,263440.10962973605,245906.61111546782,259951.2131214515,272396.06710273796,266253.70965812047,265588.84174620983,261755.25743264382,253588.53683932894,265356.90941469814,255058.12781633515,264973.3787578547,247967.44371768495,236568.1742348779
113696-jgi,113696,113696,113696,230719.6378,106950.738,135962.5995,274570,152758.3401,179602.6465,356256.1494,214702.0745,200345.5079,343627.761,197165.2561,215614.8721,396275.3866,209524.5887,234967.4765,jgi,154896.2966223958,161287.65132142266,174464.76152242,192369.59059395,205999.4615966722,215997.83598879093,262176.29084215214,266461.4018263103,235739.21727492503,251384.42306368795,249344.09244564085,250271.3657020965,296375.61246401456,261407.76984865224,268689.61258582276
113726-jgi,113726,113726,113726,1074076.704,1608696.728,1646014.359,876830,1462242.253,1459852.515,746268.8832,1150977.279,1084964.774,685341.3022,1027452.623,1019231.82,785016.6485,1163336.911,1202977.2,jgi,1399087.0795497054,1433062.259396775,1440724.3766417075,1179150.7883970207,1299204.7142562962,1283868.8208762102,1033571.0285560427,1014712.4492855264,967997.2990823739,965634.8556198156,901812.4698449383,912612.2706026502,1076776.00799406,1026008.9972289042,1067431.7710972975
113768-jgi,113768,113768,113768,205975.2835,423245.8961,471457.1693,202120,362835.5515,479718.9477,243321.8676,425445.9859,575290.0328,211181.9867,375109.084,494340.8382,215867.3476,402103.6172,529328.4203,jgi,361648.7153766962,399526.1789605884,346657.61153789074,357113.45615444874,340954.06453199196,353183.9526246557,405582.3041669798,401659.32208983303,428679.7441112487,367773.7509818094,352854.1249404058,364734.4251883264,373285.4925259222,379027.23979360174,392372.6507047348
11378-jgi,11378,11378,11378,250926.8767,169675.6229,283723.5149,248670,135728.249,232102.9543,232894.3398,149910.7146,275233.1373,219314.8885,120068.6498,186346.4703,214565.9988,139805.7127,198731.695,jgi,224732.37552003708,230943.2678976229,241155.6918411879,222115.49308350083,195113.5548478547,201969.1461008704,203823.37809904283,210082.42031247343,234710.41952512227,188077.80032566714,178585.65058453317,167234.1774693576,182571.39138051833,199417.1087773045,176636.13220540632
113801-jgi,113801,113801,113801,321735.1492,229150.8041,126663.2707,378390,273398.0072,179532.925,347616.4739,302601.5675,165709.2759,334552.9415,268869.0166,151833.5094,325307.8463,278313.8796,159935.6515,jgi,238030.35504657624,219519.87395190576,226538.3466508445,293366.8234590255,259056.417247528,275403.6691624041,263309.4103527089,285150.89882589615,262627.01910668146,250549.87188777648,255009.5934847314,249802.19900723183,241519.91397100638,263448.93447712786,257290.6872902162
113861-jgi,113861,113861,113861,933133.4079,960156.7169,1043371.415,904580,895065.3191,1021559.773,922203.2148,1100840.546,1210017.55,903106.5842,1070033.008,1226826.986,944378.0614,1029805.897,1202400.564,jgi,1038685.0435730643,977789.7875500382,947777.4025031741,1002396.4160508576,918774.7999916213,930177.6471183298,1024793.8223380784,1105340.5039982714,1082243.7215372827,1000523.8466770445,1077408.9103741527,1095807.2103272232,1052975.9136473779,1040937.0794500355,1076097.595978749
11390-jgi,11390,11390,11390,1397919.416,1650905.524,1462239.277,1106900,1289378.944,1187589.963,915071.1337,1018284.573,970388.3885,982997.4053,1036792.189,939199.3804,962802.4207,1054594.831,901512.1054,jgi,1465775.3902204481,1519421.3236113654,1451661.526931175,1161034.1898789057,1196844.165121466,1207881.5230190875,960160.4482574214,954956.4126917925,1015092.3989169184,1031289.4946510462,971470.0924873478,987408.8907883231,1010142.3013384085,987354.7493498472,953957.490844408
113953-jgi,113953,113953,113953,50044.87112,252374.9799,95772.02852,47074,214590.974,67976.1621,38241.67775,203430.7339,50935.96615,35716.90931,197356.0644,53399.25261,42621.61936,212797.5026,59956.2637,jgi,116652.57319093714,140769.72964053406,133271.16048134404,112977.52062789182,108916.108752057,109287.07697253444,102051.68533871086,99507.5230634289,94583.68631379928,98928.47455246917,94386.30273046801,96709.17027137976,107469.79840711594,107404.13148312677,102366.98640758029
113956-jgi,113956,113956,113956,742779.4616,158236.2922,318090.1186,621040,146293.2129,239075.1067,569629.0748,123409.8703,202269.743,573850.6634,119797.5012,219624.7255,634402.6479,130306.5158,236697.3833,jgi,431836.9780050747,358191.7342615354,401893.23444952356,334292.42447835597,344717.8072106419,330044.7716104635,293099.07863042643,318901.3087073619,296577.6019867437,296481.6545819574,314825.91102208477,312358.5122877113,344999.33500850934,326681.95689939667,327882.7043369349
113958-jgi,113958,113958,113958,115867.1953,221736.2502,181596.7608,124190,230576.3951,199298.9771,102931.9728,234681.3739,203518.8079,103854.0162,217652.0448,194307.3815,105595.1598,239794.2006,204993.9577,jgi,183181.48891025287,172811.1066165056,165627.86130046842,191267.1955626924,181147.72101032277,181248.9610879554,170614.76190066253,185018.88214371036,184972.69809895958,171510.53835126432,168959.53563999978,176844.18986355336,173202.0806734544,189840.48463354204,186274.4256248678
114034-jgi,114034,114034,114034,165912.0664,157872.1013,251103.9908,129860,109838.1742,206003.8637,132648.9775,95580.21419,205172.9749,112797.1697,91453.42645,173928.8598,125066.4689,95446.10953,188917.357,jgi,184467.3292903782,192491.59085784445,189788.12561883352,145741.26728311507,148481.83636047872,151205.12082787722,148737.10431513222,135418.37564515948,150494.29829560212,127412.88030840317,131637.32074781507,123765.06447505068,140592.1981409273,135295.5059669992,136587.6726684727
114038-jgi,114038,114038,114038,95078.42505,52438.82556,62992.17116,80945,61374.35889,61688.44264,93618.71191,78568.59472,75237.59268,85808.69722,75264.84636,73635.48917,83370.47059,77553.53466,75659.2045,jgi,83690.74904527205,61621.13784826072,68992.96227237243,68282.55441089213,69034.99809162634,67773.04696613453,82099.376529982,83301.14838476051,80451.15844927527,73584.93462965252,80560.01053481773,78952.04988177498,70926.79123236127,82458.94757306456,80845.6659748979
114081-jgi,114081,114081,114081,71479.57045,178630.9846,177251.1768,48726,119959.6462,144009.8084,38734.54515,94788.58157,131680.6972,42904.85502,85593.60233,118367.1086,43022.78703,102680.4112,128739.6652,jgi,128106.62627233496,152474.795733232,136594.79215454002,101081.4858219691,104925.51075822355,106002.90481931184,89214.31661359813,84526.00807334486,94656.47719228611,94167.52649360169,77074.07838936058,82404.03927884637,94307.59809866462,90921.82017316029,91949.85818338572
