"name","mmetspset_name","mmetsp_significant","jgiset_name","jgi_significant","both_significant"
"142911","A0A6S8DFG1",FALSE,"142911",TRUE,FALSE
"142917","A0A6S8ATM5",TRUE,"142917",FALSE,FALSE
"142919","A0A6S7ZH42",FALSE,"142919",FALSE,FALSE
"142921","A0A6S8BEY3",TRUE,"142921",TRUE,TRUE
"142932","A0A6S8AFV8",FALSE,"142932",FALSE,FALSE
"142988","A0A6S8GAD3",FALSE,NA,NA,NA
"143001","A0A6S7ZQJ4",FALSE,"143001",FALSE,FALSE
"143007","A0A6S8EQ44",FALSE,"143007",FALSE,FALSE
"143033","A0A6S8EQZ0",FALSE,"143033",FALSE,FALSE
"143049","A0A6S7ZH69",FALSE,"143049",FALSE,FALSE
"143050","A0A6S7ZUY1",FALSE,"143050",FALSE,FALSE
"143053","A0A6S8AK76",FALSE,"143053",FALSE,FALSE
"143059","A0A6S8CYU3",FALSE,"143059",FALSE,FALSE
"143066","A0A6S8A1J5",FALSE,"143066",FALSE,FALSE
"143089","A0A6S8G736",FALSE,"143089",FALSE,FALSE
"143275","A0A6S8D4H0",FALSE,NA,NA,NA
"143366","A0A6S8FWN8",FALSE,"143366",FALSE,FALSE
"143470","A0A6S8FYB2",FALSE,NA,NA,NA
"143491","A0A6S8CZB5",TRUE,"143491",TRUE,TRUE
"143504","A0A6S8G4T2",FALSE,"143504",FALSE,FALSE
"143704","A0A6S8EB69",FALSE,"143704",FALSE,FALSE
"143762","A0A6S8EA11",TRUE,"143762",TRUE,TRUE
"143766","A0A6S8AN41",FALSE,"143766",FALSE,FALSE
"143818","A0A6S8A7I3",FALSE,NA,NA,NA
"143822","A0A6S7ZSI1",FALSE,"143822",FALSE,FALSE
"143868","A0A6S8DQE4",FALSE,NA,NA,NA
"143978","A0A6S8BIK9",FALSE,"143978",FALSE,FALSE
"144492","A0A6S8FBK9",FALSE,"144492",FALSE,FALSE
"144524","A0A6S8D4A8",FALSE,"144524",FALSE,FALSE
"144659","A0A6S8CA75",FALSE,"144659",FALSE,FALSE
"144780","A0A6S8G8A7",FALSE,"144780",FALSE,FALSE
"145007","A0A6S8E2L5",FALSE,"145007",FALSE,FALSE
"145016","A0A6S8A0C4",FALSE,NA,NA,NA
"145042","A0A6S8CPP7",FALSE,"145042",FALSE,FALSE
"145061","A0A6S8E9K9",FALSE,"145061",FALSE,FALSE
"145170","A0A6S8B4C6",FALSE,"145170",FALSE,FALSE
"145412","A0A6S7ZJ44",FALSE,"145412",FALSE,FALSE
"145807","A0A6S8AJQ6",FALSE,"145807",FALSE,FALSE
"145904","A0A6S8C301",FALSE,NA,NA,NA
"146030","A0A6S7ZWG4",FALSE,"146030",FALSE,FALSE
"146268","A0A6S8CSP2",FALSE,"146268",FALSE,FALSE
"146434","A0A6S8D8D6",FALSE,"146434",FALSE,FALSE
"146471","A0A6S8DFD5",FALSE,"146471",FALSE,FALSE
"146576","A0A6S8BQE5",FALSE,"146576",FALSE,FALSE
"147066","A0A6S8BUB2",FALSE,"147066",FALSE,FALSE
"147683","A0A6S7ZQH8",FALSE,"147683",FALSE,FALSE
"147725","A0A6S8B110",FALSE,NA,NA,NA
"147947","A0A6S8CK87",FALSE,"147947",FALSE,FALSE
"147969","A0A6S7ZGT4",FALSE,"147969",FALSE,FALSE
"148017","A0A6S8G4M6",FALSE,"148017",FALSE,FALSE
"148352","A0A6S8AVH1",FALSE,"148352",FALSE,FALSE
"148358","A0A6S8EMT7",FALSE,"148358",FALSE,FALSE
"148408","A0A6S8DDM5",FALSE,"148408",FALSE,FALSE
"1490","A0A6S8D3U0",FALSE,"1490",FALSE,FALSE
"149581","A0A6S8DFN4",TRUE,"149581",TRUE,TRUE
"149853","A0A6S8FFW0",FALSE,"149853",FALSE,FALSE
"150132","A0A6S8D9T1",FALSE,NA,NA,NA
"150507","A0A6S7ZWD4",FALSE,NA,NA,NA
"150578","A0A6S8C011",FALSE,"150578",FALSE,FALSE
"150601","A0A6S8AQ41",FALSE,NA,NA,NA
"150745","A0A6S8C8E6",FALSE,"150745",FALSE,FALSE
"150818","A0A6S8AN42",FALSE,"150818",FALSE,FALSE
"150998","A0A6S8FW70",FALSE,NA,NA,NA
"151023","A0A6S8GUK4",FALSE,"151023",FALSE,FALSE
"151034","A0A6S8CYF9",FALSE,"151034",FALSE,FALSE
"151067","A0A6S8BNL8",FALSE,"151067",FALSE,FALSE
"151276","A0A6S8FD21",FALSE,"151276",FALSE,FALSE
"151664","A0A6S8DMN7",FALSE,"151664",FALSE,FALSE
"1517","A0A6S8FMY4",FALSE,"1517",FALSE,FALSE
"1598","A0A6S8AXC2",FALSE,"1598",FALSE,FALSE
"1651","A0A6S8F2A2",FALSE,"1651",FALSE,FALSE
"169","A0A6S8D2W9",FALSE,"169",FALSE,FALSE
"1714","A0A6S8EVW1",FALSE,"1714",FALSE,FALSE
"1874","A0A6S8BWE5",TRUE,"1874",TRUE,TRUE
"193","A0A6S8BE33",FALSE,"193",FALSE,FALSE
"2082","A0A6S8DH35",FALSE,"2082",FALSE,FALSE
"2088","A0A6S8FX90",FALSE,"2088",FALSE,FALSE
"2136","A0A6S8ERR5",TRUE,"2136",TRUE,TRUE
"2193","A0A6S8B752",FALSE,NA,NA,NA
"2349","A0A6S8F9R9",FALSE,"2349",FALSE,FALSE
"243","A0A6S8A7E6",TRUE,"243",FALSE,FALSE
"2507","A0A6S8CZ44",FALSE,"2507",FALSE,FALSE
"2567","A0A6S8AE88",FALSE,"2567",FALSE,FALSE
"2597","A0A6S8ALB0",FALSE,"2597",FALSE,FALSE
"2614","A0A6S8AUN5",TRUE,"2614",TRUE,TRUE
"265","A0A6S8FE42",FALSE,"265",FALSE,FALSE
"269","A0A6S8EVQ8",FALSE,"269",FALSE,FALSE
"2795","A0A6S8G5T6",FALSE,NA,NA,NA
"28382","A0A6S7ZF11",FALSE,"28382",FALSE,FALSE
"28528","A0A6S8DEA2",FALSE,"28528",FALSE,FALSE
"28564","A0A6S8A4S7",TRUE,NA,NA,NA
"28573","A0A6S8EV26",FALSE,"28573",FALSE,FALSE
"28829","A0A6S8E640",TRUE,"28829",FALSE,FALSE
"2883","A0A6S8AKR8",FALSE,"2883",FALSE,FALSE
"28915","A0A6S8FPD6",FALSE,"28915",FALSE,FALSE
"28945","A0A6S8FW54",FALSE,"28945",FALSE,FALSE
"29083","A0A6S8FFI8",FALSE,"29083",FALSE,FALSE
"29125","A0A6S8FU98",FALSE,"29125",FALSE,FALSE
"29301","A0A6S8EYS6",FALSE,"29301",FALSE,FALSE
"29416","A0A6S8GB62",FALSE,"29416",FALSE,FALSE
"29440","A0A6S8FYG3",FALSE,"29440",FALSE,FALSE
"29461","A0A6S8FCR7",FALSE,"29461",FALSE,FALSE
"29593","A0A6S8AXF1",FALSE,"29593",FALSE,FALSE
"29739","A0A6S8GID3",FALSE,"29739",FALSE,FALSE
"29765","A0A6S8DHM6",FALSE,NA,NA,NA
"29872","A0A6S8G485",FALSE,"29872",FALSE,FALSE
"29930","A0A6S8DH52",FALSE,"29930",FALSE,FALSE
"30107","A0A6S8F8L1",FALSE,"30107",FALSE,FALSE
"30212","A0A6S8EYG2",FALSE,"30212",FALSE,FALSE
"3025","A0A6S8E351",FALSE,"3025",FALSE,FALSE
"30401","A0A6S8BWU8",FALSE,"30401",TRUE,FALSE
"30406","A0A6S8D2V3",FALSE,NA,NA,NA
"30439","A0A6S8AWG6",FALSE,"30439",FALSE,FALSE
"3046","A0A6S8F4E9",FALSE,"3046",FALSE,FALSE
"30613","A0A6S8DZY7",FALSE,"30613",FALSE,FALSE
"30807","A0A6S8CAU7",FALSE,"30807",FALSE,FALSE
"30816","A0A6S8G2S6",FALSE,"30816",FALSE,FALSE
"30858","A0A6S8A0I2",TRUE,"30858",FALSE,FALSE
"30894","A0A6S8EVH3",TRUE,"30894",TRUE,TRUE
"3101","A0A6S8A1N3",FALSE,NA,NA,NA
"31050","A0A6S8FML1",FALSE,NA,NA,NA
"3111","A0A6S8CDR9",FALSE,NA,NA,NA
"31155","A0A6S8AXQ4",FALSE,"31155",FALSE,FALSE
"31202","A0A6S8BT37",FALSE,NA,NA,NA
"31222","A0A6S8F534",FALSE,"31222",FALSE,FALSE
"3132","A0A6S8G303",FALSE,NA,NA,NA
"31415","A0A6S8BDX2",FALSE,NA,NA,NA
"3147","A0A6S8AG83",FALSE,NA,NA,NA
"31635","A0A6S8FQA0",FALSE,"31635",FALSE,FALSE
"31651","A0A6S8EZA0",FALSE,NA,NA,NA
"31817","A0A6S7ZT85",FALSE,NA,NA,NA
"31865","A0A6S8AFX8",FALSE,NA,NA,NA
"3199","A0A6S8F745",FALSE,NA,NA,NA
"3202","A0A6S7ZVQ7",FALSE,"3202",FALSE,FALSE
"32030","A0A6S8EYU3",FALSE,"32030",FALSE,FALSE
"3204","A0A6S8EVW3",FALSE,"3204",FALSE,FALSE
"32061","A0A6S8FH49",FALSE,"32061",FALSE,FALSE
"32117","A0A6S8BQM9",FALSE,"32117",FALSE,FALSE
"32122","A0A6S8BSD7",FALSE,"32122",FALSE,FALSE
"32171","A0A6S8AJJ5",FALSE,"32171",FALSE,FALSE
"32211","A0A6S8EIG2",FALSE,NA,NA,NA
"32283","A0A6S8E7U0",FALSE,NA,NA,NA
"32382","A0A6S8CTA7",FALSE,"32382",FALSE,FALSE
"32410","A0A6S8ABS6",FALSE,"32410",FALSE,FALSE
"32480","A0A6S8CWQ5",FALSE,"32480",FALSE,FALSE
"32526","A0A6S8G167",FALSE,"32526",FALSE,FALSE
"32531","A0A6S8FUB4",FALSE,"32531",FALSE,FALSE
"32564","A0A6S8EZI7",FALSE,"32564",FALSE,FALSE
"32622","A0A6S8CJ71",FALSE,"32622",FALSE,FALSE
"32751","A0A6S8DV72",FALSE,NA,NA,NA
"32789","A0A6S8F2Y6",FALSE,"32789",FALSE,FALSE
"32804","A0A6S7ZI91",FALSE,"32804",FALSE,FALSE
"32812","A0A6S8G5K3",FALSE,"32812",FALSE,FALSE
"32818","A0A6S8B5G9",FALSE,"32818",FALSE,FALSE
"32851","A0A6S8AFA1",FALSE,NA,NA,NA
"33135","A0A6S8DU71",FALSE,NA,NA,NA
"3317","A0A6S8E7K6",FALSE,"3317",FALSE,FALSE
"33170","A0A6S8FJX2",FALSE,NA,NA,NA
"33319","A0A6S8D2X3",FALSE,"33319",FALSE,FALSE
"33321","A0A6S8ALR1",FALSE,"33321",FALSE,FALSE
"33432","A0A6S8BY22",FALSE,"33432",FALSE,FALSE
"33564","A0A6S8BDW4",FALSE,"33564",FALSE,FALSE
"33631","A0A6S8E8T9",FALSE,NA,NA,NA
"33645","A0A6S8ALP5",FALSE,"33645",FALSE,FALSE
"33812","A0A6S8EGW4",FALSE,NA,NA,NA
"33850","A0A6S8AGE6",FALSE,"33850",FALSE,FALSE
"33998","A0A6S8A9A3",TRUE,"33998",TRUE,TRUE
"34142","A0A6S8EJZ3",FALSE,"34142",FALSE,FALSE
"34306","A0A6S8B468",TRUE,"34306",TRUE,TRUE
"34362","A0A6S8C3Z6",FALSE,"34362",FALSE,FALSE
"34444","A0A6S8CNR6",FALSE,NA,NA,NA
"34480","A0A6S8C6U3",TRUE,"34480",TRUE,TRUE
"34497","A0A6S8DV16",TRUE,"34497",FALSE,FALSE
"34506","A0A6S8G7V3",FALSE,"34506",FALSE,FALSE
"34581","A0A6S8DPA8",FALSE,"34581",FALSE,FALSE
"34645","A0A6S8F891",FALSE,"34645",TRUE,FALSE
"34709","A0A6S8DVY6",FALSE,"34709",FALSE,FALSE
"3471","A0A6S8AKK5",FALSE,"3471",FALSE,FALSE
"34735","A0A6S8E9J7",FALSE,"34735",FALSE,FALSE
"34765","A0A6S8EYY8",TRUE,"34765",TRUE,TRUE
"34773","A0A6S8FEU2",FALSE,NA,NA,NA
"34895","A0A6S8FFA2",FALSE,NA,NA,NA
"35030","A0A6S8BF91",TRUE,"35030",FALSE,FALSE
"35059","A0A6S8FJ08",FALSE,"35059",FALSE,FALSE
"35068","A0A6S8BR39",FALSE,NA,NA,NA
"35090","A0A6S8F249",FALSE,"35090",FALSE,FALSE
"35143","A0A6S8E1H8",FALSE,"35143",FALSE,FALSE
"352","A0A6S8CEQ9",FALSE,"352",FALSE,FALSE
"3521","A0A6S8BD00",FALSE,NA,NA,NA
"35248","A0A6S8AMK1",FALSE,"35248",FALSE,FALSE
"35310","A0A6S8FAF0",FALSE,"35310",FALSE,FALSE
"35337","A0A6S8BB85",FALSE,"35337",FALSE,FALSE
"35471","A0A6S8G8K4",FALSE,"35471",FALSE,FALSE
"3556","A0A6S8EMW0",FALSE,NA,NA,NA
"35627","A0A6S8ADF6",FALSE,"35627",FALSE,FALSE
"35824","A0A6S8D4Y1",FALSE,"35824",FALSE,FALSE
"35858","A0A6S8G8R3",FALSE,"35858",FALSE,FALSE
"35868","A0A6S8BY64",FALSE,"35868",FALSE,FALSE
"35921","A0A6S8EHY8",FALSE,NA,NA,NA
"35957","A0A6S8AKV4",TRUE,"35957",TRUE,TRUE
"36030","A0A6S8F5Y9",FALSE,"36030",FALSE,FALSE
"36111","A0A6S8A5F0",TRUE,"36111",FALSE,FALSE
"36118","A0A6S8A9F9",FALSE,"36118",FALSE,FALSE
"36242","A0A6S8BJW3",FALSE,"36242",FALSE,FALSE
"36332","A0A6S8BQJ5",FALSE,"36332",FALSE,FALSE
"36347","A0A6S8BBS1",FALSE,"36347",FALSE,FALSE
"36519","A0A6S8F6Z8",FALSE,NA,NA,NA
"36523","A0A6S7ZNJ0",FALSE,"36523",FALSE,FALSE
"36540","A0A6S8CA29",FALSE,"36540",FALSE,FALSE
"36586","A0A6S8F0N6",FALSE,"36586",FALSE,FALSE
"36602","A0A6S8BAB8",FALSE,"36602",FALSE,FALSE
"36629","A0A6S8A399",FALSE,"36629",FALSE,FALSE
"36682","A0A6S8D6H6",FALSE,"36682",FALSE,FALSE
"36758","A0A6S8EMJ2",FALSE,"36758",FALSE,FALSE
"36764","A0A6S8F9Z7",FALSE,NA,NA,NA
"36857","A0A6S8C500",FALSE,"36857",FALSE,FALSE
"36976","A0A6S8FRN5",FALSE,"36976",FALSE,FALSE
"37015","A0A6S8D0G1",FALSE,NA,NA,NA
"37034","A0A6S8AXI4",FALSE,"37034",FALSE,FALSE
"37079","A0A6S7ZTK3",FALSE,"37079",FALSE,FALSE
"37145","A0A6S8G4C7",TRUE,"37145",FALSE,FALSE
"37154","A0A6S8DIZ4",FALSE,"37154",FALSE,FALSE
"37637","A0A6S8AIY0",FALSE,"37637",FALSE,FALSE
"37642","A0A6S8A6F9",FALSE,"37642",FALSE,FALSE
"37656","A0A6S8EAV3",TRUE,"37656",TRUE,TRUE
"37700","A0A6S8B269",FALSE,"37700",FALSE,FALSE
"37788","A0A6S7ZG13",FALSE,"37788",FALSE,FALSE
"38006","A0A6S8DW71",FALSE,"38006",FALSE,FALSE
"38212","A0A6S8EFB8",FALSE,"38212",FALSE,FALSE
"3822","A0A6S8CRL4",TRUE,NA,NA,NA
"38229","A0A6S8AYS9",FALSE,"38229",FALSE,FALSE
"38293","A0A6S7ZKK5",TRUE,NA,NA,NA
"38391","A0A6S8CEG2",FALSE,"38391",FALSE,FALSE
"38410","A0A6S7ZJY1",FALSE,"38410",FALSE,FALSE
"38460","A0A6S8C3H0",FALSE,"38460",FALSE,FALSE
"38495","A0A6S8AE07",FALSE,"38495",FALSE,FALSE
"38524","A0A6S7ZVA9",FALSE,NA,NA,NA
"3875","A0A6S7ZS78",FALSE,"3875",FALSE,FALSE
"38770","A0A6S8F267",FALSE,"38770",FALSE,FALSE
"3884","A0A6S8EE10",FALSE,"3884",FALSE,FALSE
"3890","A0A6S8E7N5",FALSE,"3890",FALSE,FALSE
"38931","A0A6S8AH60",FALSE,NA,NA,NA
"39130","A0A6S8ES20",FALSE,NA,NA,NA
"39153","A0A6S8BR67",FALSE,"39153",FALSE,FALSE
"39339","A0A6S7ZFB1",FALSE,"39339",FALSE,FALSE
"39355","A0A6S8ADJ1",TRUE,"39355",TRUE,TRUE
"3936","A0A6S8G5Z6",FALSE,NA,NA,NA
"39398","A0A6S8ADU0",FALSE,NA,NA,NA
"3947","A0A6S8AAT9",TRUE,"3947",TRUE,TRUE
"39605","A0A6S8A085",TRUE,"39605",TRUE,TRUE
"39610","A0A6S8B7M9",FALSE,"39610",FALSE,FALSE
"39753","A0A6S8E7T9",FALSE,"39753",FALSE,FALSE
"39771","A0A6S8AFQ0",FALSE,"39771",FALSE,FALSE
"39828","A0A6S7ZXL4",FALSE,"39828",FALSE,FALSE
"3985","A0A6S8FL38",FALSE,"3985",FALSE,FALSE
"39989","A0A6S8E0N4",FALSE,"39989",FALSE,FALSE
"40033","A0A6S8C2A2",FALSE,"40033",FALSE,FALSE
"40044","A0A6S8AMS6",FALSE,"40044",FALSE,FALSE
"40066","A0A6S8BF63",TRUE,"40066",TRUE,TRUE
"40071","A0A6S8EVK6",TRUE,"40071",FALSE,FALSE
"40076","A0A6S8D6Z5",FALSE,"40076",FALSE,FALSE
"40131","A0A6S8BZH7",FALSE,"40131",FALSE,FALSE
"4023","A0A6S8AN16",FALSE,"4023",TRUE,FALSE
"40250","A0A6S7ZN11",FALSE,"40250",FALSE,FALSE
"40261","A0A6S8CFE1",TRUE,"40261",FALSE,FALSE
"40269","A0A6S8B2B7",FALSE,"40269",FALSE,FALSE
"40304","A0A6S8AKL1",FALSE,NA,NA,NA
"40425","A0A6S8ELL9",FALSE,"40425",FALSE,FALSE
"40544","A0A6S7ZLT8",TRUE,NA,NA,NA
"40598","A0A6S8F556",FALSE,"40598",FALSE,FALSE
"40630","A0A6S8BG78",FALSE,NA,NA,NA
"40682","A0A6S8BS46",FALSE,"40682",FALSE,FALSE
"40691","A0A6S8E8J5",FALSE,"40691",FALSE,FALSE
"40905","A0A6S8CBE5",FALSE,NA,NA,NA
"40955","A0A6S8BVH7",FALSE,"40955",FALSE,FALSE
"41229","A0A6S8FE54",FALSE,"41229",FALSE,FALSE
"41268","A0A6S8DZT5",TRUE,"41268",FALSE,FALSE
"41407","A0A6S8DC68",FALSE,NA,NA,NA
"41474","A0A6S8F145",TRUE,"41474",TRUE,TRUE
"41582","A0A6S8CTC8",FALSE,"41582",FALSE,FALSE
"41586","A0A6S8B1L1",FALSE,"41586",FALSE,FALSE
"41591","A0A6S8F7B8",FALSE,"41591",FALSE,FALSE
"41602","A0A6S8G662",FALSE,"41602",FALSE,FALSE
"41608","A0A6S8AJA8",TRUE,"41608",TRUE,TRUE
"41622","A0A6S8DB86",FALSE,"41622",FALSE,FALSE
"41625","A0A6S8BLA0",FALSE,"41625",FALSE,FALSE
"41630","A0A6S7ZN73",FALSE,"41630",FALSE,FALSE
"41637","A0A6S8E181",FALSE,"41637",FALSE,FALSE
"41645","A0A6S8AAA5",FALSE,"41645",FALSE,FALSE
"41654","A0A6S8AIQ1",FALSE,"41654",FALSE,FALSE
"41657","A0A6S8C3D7",FALSE,"41657",FALSE,FALSE
"41688","A0A6S8EUA9",FALSE,"41688",FALSE,FALSE
"41691","A0A6S8FV94",FALSE,"41691",FALSE,FALSE
"41710","A0A6S8F710",FALSE,"41710",FALSE,FALSE
"41722","A0A6S8B8L7",TRUE,"41722",FALSE,FALSE
"41730","A0A6S8F196",FALSE,"41730",FALSE,FALSE
"41753","A0A6S7ZY07",FALSE,"41753",FALSE,FALSE
"41756","A0A6S8F548",FALSE,"41756",FALSE,FALSE
"41768","A0A6S8BD73",FALSE,"41768",FALSE,FALSE
"41791","A0A6S8EP80",FALSE,"41791",FALSE,FALSE
"41799","A0A6S8ENZ9",FALSE,"41799",FALSE,FALSE
"41800","A0A6S8AY07",FALSE,"41800",FALSE,FALSE
"41801","A0A6S8EFV6",FALSE,"41801",FALSE,FALSE
"41827","A0A6S8EI50",FALSE,"41827",FALSE,FALSE
"41829","A0A6S8EGD5",FALSE,"41829",FALSE,FALSE
"41837","A0A6S8BA34",FALSE,NA,NA,NA
"41840","A0A6S8G790",FALSE,"41840",FALSE,FALSE
"41869","A0A6S8ACL8",FALSE,NA,NA,NA
"41874","A0A6S8FHM5",FALSE,NA,NA,NA
"41887","A0A6S8AC02",FALSE,"41887",FALSE,FALSE
"41896","A0A6S8BSM0",TRUE,"41896",TRUE,TRUE
"41900","A0A6S7ZVU6",FALSE,NA,NA,NA
"41903","A0A6S7ZG11",TRUE,"41903",TRUE,TRUE
"41917","A0A6S8A6U3",FALSE,"41917",FALSE,FALSE
"41924","A0A6S8A0B8",FALSE,"41924",FALSE,FALSE
"41925","A0A6S8AEY9",FALSE,"41925",FALSE,FALSE
"41930","A0A6S8G077",FALSE,NA,NA,NA
"41946","A0A6S8A4M1",TRUE,"41946",FALSE,FALSE
"41952","A0A6S8EJ39",FALSE,"41952",FALSE,FALSE
"41963","A0A6S8E2M9",FALSE,"41963",FALSE,FALSE
"41966","A0A6S8CG73",FALSE,"41966",FALSE,FALSE
"41968","A0A6S8AGU9",FALSE,"41968",FALSE,FALSE
"41976","A0A6S8DUL1",FALSE,"41976",FALSE,FALSE
"41980","A0A6S8BLV0",FALSE,"41980",FALSE,FALSE
"41982","A0A6S8DXU1",FALSE,NA,NA,NA
"41983","A0A6S8ETE7",FALSE,"41983",FALSE,FALSE
"41994","A0A6S8BXF3",TRUE,"41994",FALSE,FALSE
"41997","A0A6S8AHY4",FALSE,"41997",FALSE,FALSE
"42007","A0A6S8FQA8",FALSE,"42007",FALSE,FALSE
"42009","A0A6S8A4E1",TRUE,"42009",FALSE,FALSE
"42019","A0A6S8DT26",FALSE,"42019",FALSE,FALSE
"42032","A0A6S8DI96",FALSE,"42032",FALSE,FALSE
"42049","A0A6S8E7N2",FALSE,"42049",FALSE,FALSE
"42054","A0A6S8AX53",FALSE,"42054",FALSE,FALSE
"42058","A0A6S8DQF7",FALSE,"42058",FALSE,FALSE
"42066","A0A6S8EFT1",FALSE,"42066",FALSE,FALSE
"42083","A0A6S8B3G1",FALSE,"42083",FALSE,FALSE
"42092","A0A6S7ZUM2",TRUE,"42092",FALSE,FALSE
"42098","A0A6S8EHV2",TRUE,"42098",FALSE,FALSE
"42107","A0A6S7ZJ79",FALSE,NA,NA,NA
"4212","A0A6S8AN26",FALSE,"4212",FALSE,FALSE
"42120","A0A6S8F741",FALSE,"42120",FALSE,FALSE
"42124","A0A6S7ZV10",TRUE,"42124",TRUE,TRUE
"42128","A0A6S8EMX8",FALSE,NA,NA,NA
"42133","A0A6S8BLM9",FALSE,"42133",FALSE,FALSE
"42134","A0A6S8BL53",FALSE,"42134",FALSE,FALSE
"42135","A0A6S8BXM8",FALSE,"42135",FALSE,FALSE
"42141","A0A6S8FQU8",FALSE,"42141",FALSE,FALSE
"42142","A0A6S8DS66",FALSE,"42142",FALSE,FALSE
"42143","A0A6S8D6D1",TRUE,"42143",FALSE,FALSE
"42158","A0A6S8FR90",FALSE,"42158",FALSE,FALSE
"42170","A0A6S8F088",FALSE,"42170",FALSE,FALSE
"42182","A0A6S8C4S7",FALSE,"42182",FALSE,FALSE
"42185","A0A6S8A8A9",FALSE,"42185",FALSE,FALSE
"42193","A0A6S8B2S9",TRUE,"42193",FALSE,FALSE
"42207","A0A6S8ER77",FALSE,"42207",FALSE,FALSE
"42238","A0A6S8CGS8",TRUE,"42238",TRUE,TRUE
"42243","A0A6S8DKQ8",FALSE,"42243",FALSE,FALSE
"42250","A0A6S8ANB0",FALSE,"42250",FALSE,FALSE
"42273","A0A6S8CE19",FALSE,NA,NA,NA
"42275","A0A6S8AGQ3",FALSE,"42275",FALSE,FALSE
"42278","A0A6S8FQE9",TRUE,"42278",TRUE,TRUE
"42290","A0A6S8AAG3",FALSE,"42290",FALSE,FALSE
"42324","A0A6S7ZL04",FALSE,"42324",FALSE,FALSE
"42328","A0A6S8BD26",FALSE,NA,NA,NA
"42343","A0A6S8G9D1",FALSE,"42343",FALSE,FALSE
"42345","A0A6S8AQ86",FALSE,NA,NA,NA
"42349","A0A6S8AQ37",FALSE,"42349",FALSE,FALSE
"42366","A0A6S8F802",FALSE,"42366",FALSE,FALSE
"42377","A0A6S8AB69",FALSE,"42377",FALSE,FALSE
"42384","A0A6S8CFJ1",TRUE,"42384",TRUE,TRUE
"42391","A0A6S8E8E2",FALSE,"42391",FALSE,FALSE
"42396","A0A6S8FPG2",TRUE,"42396",TRUE,TRUE
"42410","A0A6S8DEB3",FALSE,"42410",FALSE,FALSE
"42411","A0A6S8CCX6",TRUE,"42411",TRUE,TRUE
"42412","A0A6S8BEV5",FALSE,NA,NA,NA
"42413","A0A6S8BML9",FALSE,"42413",FALSE,FALSE
"42417","A0A6S8CQC6",FALSE,"42417",FALSE,FALSE
"42421","A0A6S8EBU4",TRUE,"42421",TRUE,TRUE
"42422","A0A6S8FNV4",FALSE,"42422",FALSE,FALSE
"42432","A0A6S8DAA3",FALSE,"42432",FALSE,FALSE
"42435","A0A6S8ANW9",FALSE,"42435",FALSE,FALSE
"42438","A0A6S8B7K3",TRUE,"42438",TRUE,TRUE
"42439","A0A6S8FP91",FALSE,"42439",FALSE,FALSE
"42455","A0A6S8CGR3",FALSE,"42455",FALSE,FALSE
"42460","A0A6S8FIG0",FALSE,"42460",FALSE,FALSE
"42461","A0A6S8ALE8",FALSE,"42461",FALSE,FALSE
"42475","A0A6S7ZU96",FALSE,"42475",FALSE,FALSE
"42488","A0A6S8FV23",FALSE,NA,NA,NA
"42497","A0A6S8CJH1",FALSE,"42497",FALSE,FALSE
"42499","A0A6S8CYZ0",FALSE,"42499",FALSE,FALSE
"42501","A0A6S8BM92",FALSE,"42501",FALSE,FALSE
"42502","A0A6S8E0I8",TRUE,"42502",TRUE,TRUE
"42509","A0A6S7ZF41",FALSE,"42509",FALSE,FALSE
"42510","A0A6S8BL10",FALSE,"42510",FALSE,FALSE
"42511","A0A6S8EZE4",FALSE,"42511",FALSE,FALSE
"42521","A0A6S8DQX0",FALSE,"42521",FALSE,FALSE
"42525","A0A6S7ZNL9",FALSE,"42525",FALSE,FALSE
"42531","A0A6S8AKT0",FALSE,"42531",FALSE,FALSE
"42533","A0A6S8DJK5",FALSE,"42533",FALSE,FALSE
"4254","A0A6S8FZZ9",FALSE,NA,NA,NA
"42546","A0A6S8FNP5",FALSE,"42546",FALSE,FALSE
"42549","A0A6S8G7M7",FALSE,"42549",FALSE,FALSE
"42582","A0A6S8EJJ5",FALSE,"42582",FALSE,FALSE
"42583","A0A6S8AG75",FALSE,"42583",FALSE,FALSE
"42584","A0A6S8CW83",FALSE,"42584",FALSE,FALSE
"42589","A0A6S8D6X8",FALSE,"42589",FALSE,FALSE
"42610","A0A6S8C7W8",FALSE,"42610",FALSE,FALSE
"42615","A0A6S8CJM7",FALSE,"42615",FALSE,FALSE
"42622","A0A6S8FIT4",FALSE,"42622",FALSE,FALSE
"42624","A0A6S8EW81",FALSE,"42624",FALSE,FALSE
"42652","A0A6S8CIM2",TRUE,"42652",FALSE,FALSE
"42655","A0A6S8B0B5",FALSE,"42655",FALSE,FALSE
"42671","A0A6S8BNT2",FALSE,"42671",FALSE,FALSE
"42695","A0A6S8BP64",FALSE,"42695",FALSE,FALSE
"42704","A0A6S8BA27",TRUE,"42704",FALSE,FALSE
"42712","A0A6S8CXX7",FALSE,NA,NA,NA
"42723","A0A6S8EZK3",FALSE,"42723",FALSE,FALSE
"42728","A0A6S8EAY4",FALSE,"42728",FALSE,FALSE
"42729","A0A6S8AF68",FALSE,"42729",FALSE,FALSE
"42731","A0A6S8AZJ8",FALSE,"42731",FALSE,FALSE
"42736","A0A6S8AGK8",FALSE,"42736",FALSE,FALSE
"42758","A0A6S8AGI2",FALSE,"42758",FALSE,FALSE
"42759","A0A6S8ESI9",FALSE,NA,NA,NA
