MMETSP_ID,JGI_ID
A0A6S8E9V7,80100
A0A6S8E4C2,80119
A0A6S7ZV92,80122
A0A6S8AP20,80143
A0A6S8CS11,80178
A0A6S8BBF2,80196
A0A6S8EYZ3,80200
A0A6S8EGS8,80217
A0A6S8BUC7,80279
A0A6S8CEQ0,80369
A0A6S8E6L5,80405
A0A6S8F0P7,80434
A0A6S7ZL21,80466
A0A6S8E0K8,80514
A0A6S8A309,80525
A0A6S8C6M5,80547
A0A6S7ZRX3,80577
A0A6S8B974,80591
A0A6S8C8X5,80595
A0A6S8BYJ4,80654
A0A6S8B320,80706
A0A6S8EFJ1,80724
A0A6S8FFG1,80745
A0A6S8CJU9,80768
A0A6S8D2A7,80810
A0A6S8B1U1,80822
A0A6S8B2F6,80910
A0A6S8AGT8,80930
A0A6S8B7E8,80982
A0A6S8F2J8,81013
A0A6S8B9I9,81024
A0A6S8BEH6,81024
A0A6S8E780,81116
A0A6S7ZYR2,81136
A0A6S8A2Q9,8120
A0A6S8GBU1,81213
A0A6S8D2E4,81247
A0A6S8FMA9,8126
A0A6S8E0T5,81310
A0A6S8F2Q2,81320
A0A6S8DR79,814
A0A6S8B2V5,81423
A0A6S8D6P7,81433
A0A6S8CDA2,81501
A0A6S8B7F8,81536
A0A6S8BDN9,81537
A0A6S8FXU4,81631
A0A6S8ALE1,81654
A0A6S8B282,81660
A0A6S8AAB1,81669
A0A6S8AHI5,81678
A0A6S8E7H1,81839
A0A6S8F607,81852
A0A6S8ARU7,81920
A0A6S8E3X0,81934
A0A6S8A705,81967
A0A6S8CMT2,81999
A0A6S8ASF8,82080
A0A6S7ZL41,82112
A0A6S8AKA7,82165
A0A6S8DUM3,82165
A0A6S8F0Y0,82177
A0A6S8FBM5,82177
A0A6S8A788,82182
A0A6S8BVF2,82186
A0A6S7ZZS3,82200
A0A6S8BGH2,82212
A0A6S8FRC5,82471
A0A6S8FX75,82560
A0A6S8B5Z6,82570
A0A6S8D3F6,82683
A0A6S8GAD4,82725
A0A6S7ZP82,82739
A0A6S8CKZ2,82753
A0A6S8A8G5,82756
A0A6S8FPS6,8278
A0A6S8B2P4,82949
A0A6S8ELI4,83039
A0A6S8FVV7,83054
A0A6S8EP72,83060
A0A6S8A959,83118
A0A6S8CF28,83142
A0A6S8DA03,83165
A0A6S8BGG2,83179
A0A6S8BLX2,83237
A0A6S8FBC1,83239
A0A6S8FJI0,83274
A0A6S8D8Q7,83316
A0A6S8D3R0,83323
A0A6S8DST5,83394
A0A6S8BA01,83400
A0A6S8AJ46,83414
A0A6S8ELE2,83442
A0A6S8DDY7,83484
A0A1J0I0C2,83486
A0A6S8BR08,8349
A0A6S8EBF2,83507
A0A6S8EK13,83530
A0A6S8BS59,8356
A0A6S8C472,8356
A0A6S8ELL8,83581
A0A6S8B5V1,83618
A0A6S8EKU0,8363
A0A6S8F7D6,83660
A0A6S8A9T4,83784
A0A6S8D098,8381
A0A6S8DTZ0,8387
A0A6S8DL33,83930
A0A6S8FA62,83954
A0A6S8FJW7,8399
A0A6S8FSL3,84056
A0A6S8GCU2,84085
A0A6S8CAR0,841
A0A6S8GAS0,84121
A0A6S8C0Z2,84143
A0A6S8BHC8,84148
A0A6S8CSR4,84164
A0A6S8E042,84200
A0A6S8AUJ1,84347
A0A6S8B0Z1,84352
A0A6S8AB82,8441
A0A6S8EE04,84539
A0A6S8F601,84578
A0A6S7ZE18,84586
A0A6S8DAC1,84665
A0A6S7ZRD5,84737
A0A6S7ZRT6,84882
A0A6S8BP85,84986
A0A6S8FCY0,85028
A0A6S8D8H7,85053
A0A6S8G9G1,85092
A0A6S8C7A2,85237
A0A6S8ENE5,85244
A0A6S8GHK0,85288
A0A6S8CMC1,85346
A0A6S8EJV3,85466
A0A6S8AIT3,8548
A0A6S8G383,85504
A0A6S8B086,85558
A0A6S8BJI7,85594
A0A6S8AKN1,85606
A0A6S8AVJ1,85612
A0A6S8D5D6,85644
A0A6S8A9N1,85647
A0A6S8D3V8,85647
A0A6S8FZL7,85714
A0A6S8BQG2,85731
A0A6S8FV89,85751
A0A6S8A0W4,85833
A0A6S8EIE6,85839
A0A6S8DWC8,85922
A0A6S8CQX1,86244
A0A6S8EFA1,86303
A0A6S8C7A5,86368
A0A6S8GB22,86370
A0A6S8G3B4,86419
A0A6S8ADT4,86915
A0A6S8DPL2,8852
A0A6S8BKB3,88558
A0A6S8ANT2,88808
A0A6S8BM70,8909
A0A6S8AJ04,8914
A0A6S8CKL1,8982
A0A6S8F755,9003
A0A6S8DSV2,9052
A0A6S8CGF1,90723
A0A6S8D7G1,90947
A0A6S8ALK4,91103
A0A6S8A197,91540
A0A6S8BXA6,91654
A0A6S8CG79,91675
A0A6S8C438,9170
A0A6S8CAU2,91824
A0A6S8B9K4,9259
A0A6S8B3K4,92601
A0A6S8ATG4,92676
A0A6S8DFV7,92818
A0A6S8DXC6,92981
A0A6S8CAA9,9308
A0A6S8CHK9,9308
A0A6S7ZPA6,93260
A0A6S8A006,935
A0A6S8A8Y7,93773
A0A6S8B6C7,9453
A0A6S8F7D5,95060
A0A6S8AFH4,9521
A0A6S8DUY8,95387
A0A6S8BF88,9551
A0A6S8BYQ0,95604
A0A6S8BF87,958
A0A6S8D737,95812
A0A6S8AFP6,95890
A0A6S8BAE4,95996
A0A6S8DU25,96037
A0A6S8AK46,96053
A0A6S8DZ55,9614
A0A6S8BUE0,96167
A0A6S8BT42,96173
A0A6S8FQ01,96332
A0A6S8B0J0,96374
A0A6S8FBH9,96374
A0A6S8E265,9664
A0A6S8BYR2,96710
A0A6S8EF49,97114
A0A6S8G8F9,9724
A0A6S7ZW00,9737
A0A6S8B376,97710
A0A6S8C8C9,97832
A0A6S8ADD8,98077
A0A6S8D9B8,98191
A0A6S8B3V3,9842
A0A6S8C0K9,98848
A0A6S8EKZ9,98887
A0A6S8AGM5,9956
A0A6S8AGE4,99646
A0A6S8ANB1,9974
A0A6S8EUF3,9977
A0A6S8EUZ0,9990
A0A6S8DVD4,99951
